"CL0216-0365-1-09","SC-1600-211(09)","1","1","1","1","1","1","1","1"
"CL0216-0366-4-00","SC-1600-212","1","1","1","1","1","1","1","1"
"CL0216-0380-5-09","SD-1612A(09)","1","1","1","1","1","1","1","1"
"CL0216-0381-8-09","SD-1616A(09)","1","1","1","1","1","1","1","1"
"CL0218-0020-2-01","HNC-2.5S-C-B(01)","1","1","1","1","1","1","1","1"
"CL0218-0021-5-01","HNC-2.5S-C-A(01)","1","1","1","1","1","1","1","1"
"CL0218-0021-5-02","HNC-2.5S-C-A(02)","1","1","1","1","1","1","1","1"
"CL0218-0021-5-15","HNC-2.5S-C-A(15)","1","1","1","1","1","1","1","1"
"CL0218-0037-5-02","HNC-2.5S-D-A(02)","1","1","1","1","1","1","1","1"
"CL0218-0037-5-05","HNC-2.5S-D-A(05)","1","1","1","1","1","1","1","1"
"CL0218-0037-5-15","HNC-2.5S-D-A(15)","1","1","1","1","1","1","1","1"
"CL0218-0038-8-02","HNC-2.5S-D-B(02)","1","1","1","1","1","1","1","1"
"CL0221-0010-1-12","QR/P-XC-121(12)","1","1","1","1","1","1","1","1"
"CL0221-0012-7-12","QR/P-XC-221(12)","1","1","1","1","1","1","1","1"
"CL0221-0102-8-12","QR/P1-PC1A-111(12)","1","1","1","1","1","1","1","1"
"CL0221-0103-0-12","QR/P1-PC2A-111(12)","1","1","1","1","1","1","1","1"
"CL0221-0104-3-12","QR/P1-SC1A-111(12)","1","1","1","1","1","1","1","1"
"CL0221-0105-6-12","QR/P1-SC2A-111(12)","1","1","1","1","1","1","1","1"
"CL0221-0106-9-12","QR/P1-PC1A-211(12)","1","1","1","1","1","1","1","1"
"CL0221-0107-1-12","QR/P1-PC2A-211(12)","1","1","1","1","1","1","1","1"
"CL0221-0107-1-61","QR/P1-PC2A-211(61)","1","1","1","1","1","1","1","1"
"CL0221-0108-4-12","QR/P1-SC1A-211(12)","1","1","1","1","1","1","1","1"
"CL0221-0109-7-12","QR/P1-SC2A-211(12)","1","1","1","1","1","1","1","1"
"CL0221-0109-7-15","QR/P1-SC2A-211(15)","1","1","1","1","1","1","1","1"
"CL0221-0109-7-61","QR/P1-SC2A-211(61)","1","1","1","1","1","1","1","1"
"CL0221-0115-0-12","QR/P1-PC2B-121(12)","1","1","1","1","1","1","1","1"
"CL0221-0117-5-12","QR/P1-SC2B-121(12)","1","1","1","1","1","1","1","1"
"CL0221-0118-8-12","QR/P1-PC1B-221(12)","1","1","1","1","1","1","1","1"
